Watch_ID,Brand,Model,Collection,Movement_Type,Case_Material,Dial_Color,Strap_Material,Water_Resistance_m,Release_Year,Price_USD,Units_Sold,Customer_Rating,Country,Warranty_Years
W01260,Omega,Luminor,Heritage,Automatic,Ceramic,Blue,Rubber,50,2004,148331,3029,4.4,Japan,2
W01261,Audemars Piguet,Nautilus,Heritage,Quartz,Stainless Steel,Green,Rubber,200,2000,136017,1080,4.8,Germany,2
W01262,Cartier,Royal Oak,Heritage,Quartz,Gold,Black,Stainless Steel,500,2024,67501,4364,4.2,Italy,7
W01263,Patek Philippe,Submariner,Classic,Quartz,Gold,Green,Gold,200,2008,110254,994,3.5,Switzerland,2
W01264,Rolex,Big Bang,Tourbillon,Automatic,Titanium,Green,Leather,500,2006,125259,4807,4.6,Germany,3
W01265,Hublot,Royal Oak,Diver,Automatic,Ceramic,Silver,NATO,200,2000,50458,1381,4.8,Switzerland,5
W01266,Tag Heuer,Santos,Classic,Automatic,Gold,Silver,Gold,50,2019,147003,604,3.2,Japan,7
W01267,Tag Heuer,Nautilus,Heritage,Quartz,Platinum,Black,NATO,200,2016,138146,220,3.7,Japan,3
W01268,Audemars Piguet,Santos,GMT,Manual,Ceramic,Blue,Gold,200,2002,65310,3238,5.0,Germany,3
W01269,Cartier,Portugieser,Diver,Quartz,Gold,White,Stainless Steel,50,2022,44247,3799,4.3,USA,7
W01270,Patek Philippe,Portugieser,Sport,Automatic,Stainless Steel,Silver,Leather,300,2000,90410,652,3.3,USA,7
W01271,IWC Schaffhausen,Luminor,Aviator,Quartz,Ceramic,Black,Stainless Steel,500,2023,25868,260,4.7,USA,10
W01272,Tag Heuer,Nautilus,Diver,Quartz,Gold,Black,Rubber,100,2012,57823,798,3.9,USA,3
W01273,Patek Philippe,Nautilus,Diver,Quartz,Stainless Steel,Blue,Leather,200,2019,46052,3457,4.7,Italy,2
W01274,Rolex,Royal Oak,Heritage,Quartz,Titanium,Black,Gold,500,2019,27789,1277,4.5,Germany,5
W01275,Panerai,Navitimer,Chronograph,Automatic,Ceramic,Gray,Stainless Steel,50,2011,140208,3940,4.4,USA,10
W01276,Cartier,Nautilus,Tourbillon,Quartz,Ceramic,Black,NATO,100,2016,100925,4936,3.5,Japan,3
W01277,Omega,Luminor,Diver,Automatic,Gold,Blue,Stainless Steel,100,2020,45363,4324,4.1,Germany,7
W01278,Patek Philippe,Big Bang,Classic,Quartz,Titanium,Silver,Stainless Steel,500,2007,56418,1443,4.7,USA,5
W01279,Rolex,Big Bang,Professional,Automatic,Platinum,Blue,Gold,150,2023,57591,3369,4.7,Switzerland,5
W01280,IWC Schaffhausen,Santos,Heritage,Manual,Gold,Green,Gold,100,2022,74193,4895,3.3,Germany,3
W01281,Hublot,Royal Oak,Heritage,Automatic,Gold,Silver,Rubber,200,2022,32683,4391,3.8,USA,2
W01282,Omega,Carrera,Chronograph,Automatic,Platinum,Green,Leather,300,2023,19214,2191,3.9,Italy,5
W01283,Hublot,Speedmaster,Elegance,Manual,Platinum,Black,Stainless Steel,500,2023,115287,2497,4.0,Switzerland,3
W01284,IWC Schaffhausen,Santos,Professional,Manual,Platinum,Green,NATO,200,2014,142792,465,3.9,Switzerland,5
W01285,Rolex,Nautilus,Sport,Manual,Platinum,Blue,Gold,150,2016,132291,1517,3.2,Japan,2
W01286,Tag Heuer,Santos,Aviator,Manual,Platinum,Blue,Gold,100,2001,41130,1478,4.8,USA,10
W01287,Hublot,Carrera,Elegance,Manual,Stainless Steel,White,Rubber,500,2009,136768,4399,4.6,USA,3
W01288,Omega,Speedmaster,GMT,Manual,Stainless Steel,Gray,Leather,150,2023,72612,2549,3.9,Germany,3
W01289,Audemars Piguet,Carrera,Diver,Quartz,Platinum,Black,Rubber,200,2000,94893,568,4.9,Japan,10
W01290,Breitling,Carrera,GMT,Quartz,Titanium,Blue,Gold,200,2024,23663,796,4.1,Switzerland,7
W01291,Patek Philippe,Portugieser,Sport,Manual,Titanium,Silver,NATO,200,2024,34263,2423,3.1,Italy,3
W01292,Tag Heuer,Big Bang,Classic,Automatic,Platinum,Blue,Rubber,300,2012,137941,4421,3.9,USA,7
W01293,Hublot,Navitimer,Tourbillon,Automatic,Stainless Steel,Silver,Stainless Steel,200,2011,49579,4317,3.4,Switzerland,3
W01294,Panerai,Nautilus,Classic,Manual,Titanium,Black,Gold,200,2014,39867,2397,5.0,USA,5
W01295,Patek Philippe,Luminor,Classic,Quartz,Stainless Steel,Gray,Gold,100,2009,90847,3180,3.2,USA,2
W01296,Audemars Piguet,Royal Oak,Classic,Quartz,Gold,White,Rubber,500,2001,145658,3583,3.6,Italy,5
W01297,IWC Schaffhausen,Santos,Professional,Automatic,Stainless Steel,White,NATO,500,2021,109984,3355,4.4,Italy,3
W01298,Breitling,Nautilus,Heritage,Manual,Platinum,Green,Rubber,500,2014,57155,2771,3.4,Italy,7
W01299,Rolex,Portugieser,Diver,Quartz,Ceramic,Blue,NATO,300,2019,58020,4389,3.2,Germany,7
W01300,Audemars Piguet,Big Bang,Aviator,Manual,Platinum,Black,Gold,500,2009,138634,1885,3.8,Italy,10
W01301,Audemars Piguet,Santos,Professional,Manual,Gold,Green,Rubber,100,2022,89399,750,4.8,Italy,10
W01302,IWC Schaffhausen,Royal Oak,Elegance,Automatic,Stainless Steel,Black,Leather,150,2001,112470,582,4.2,Italy,10
W01303,Cartier,Navitimer,Elegance,Manual,Titanium,Black,Rubber,50,2012,79555,4797,4.5,Italy,2
W01304,IWC Schaffhausen,Nautilus,Professional,Manual,Platinum,Green,Rubber,500,2009,140169,4655,3.6,Japan,10
W01305,Cartier,Luminor,Sport,Automatic,Titanium,Black,Leather,100,2016,148116,1539,4.8,Germany,7
W01306,Cartier,Big Bang,GMT,Quartz,Stainless Steel,Green,Leather,500,2015,146858,2405,4.1,USA,5
W01307,Tag Heuer,Submariner,Professional,Manual,Gold,Gray,Stainless Steel,300,2014,91834,1802,3.7,Germany,3
W01308,Tag Heuer,Nautilus,Professional,Automatic,Platinum,Blue,Leather,100,2024,42488,3115,4.3,Germany,10
W01309,Omega,Carrera,Aviator,Quartz,Titanium,Green,NATO,50,2011,64447,4671,3.8,Germany,2
W01310,Hublot,Carrera,Aviator,Manual,Platinum,Blue,Stainless Steel,100,2008,87424,3011,3.6,Italy,5
W01311,Hublot,Luminor,Heritage,Quartz,Platinum,White,NATO,500,2011,91988,3054,4.5,Germany,7
W01312,Rolex,Speedmaster,Aviator,Automatic,Titanium,Green,Stainless Steel,500,2024,128578,4853,3.2,Japan,2
W01313,Hublot,Luminor,Heritage,Manual,Gold,Gray,Stainless Steel,50,2020,111507,3697,4.3,USA,3
W01314,Tag Heuer,Big Bang,Classic,Automatic,Platinum,White,NATO,300,2011,129687,4313,4.1,Germany,10
W01315,Omega,Carrera,GMT,Automatic,Gold,Green,Gold,100,2018,128114,2766,4.0,USA,3
W01316,Omega,Navitimer,Sport,Manual,Gold,Black,Gold,300,2021,82427,2243,3.7,Switzerland,3
W01317,Cartier,Navitimer,GMT,Automatic,Stainless Steel,White,Rubber,300,2016,30896,4853,3.6,Switzerland,7
W01318,IWC Schaffhausen,Carrera,Heritage,Quartz,Titanium,Silver,Gold,150,2015,34587,4780,4.4,Germany,5
W01319,Rolex,Big Bang,Aviator,Automatic,Stainless Steel,Silver,Rubber,150,2009,72132,1438,4.6,Japan,10
W01320,Cartier,Portugieser,Professional,Manual,Ceramic,Silver,Gold,100,2023,7322,4143,3.8,Switzerland,7
W01321,IWC Schaffhausen,Royal Oak,Diver,Manual,Stainless Steel,White,Rubber,100,2009,116788,2675,3.3,Switzerland,5
W01322,Hublot,Royal Oak,Classic,Quartz,Platinum,Blue,Rubber,500,2019,124386,3492,3.0,Japan,5
W01323,Cartier,Big Bang,Chronograph,Manual,Platinum,Green,Leather,500,2001,123506,1853,4.2,Italy,2
W01324,Patek Philippe,Submariner,Elegance,Automatic,Platinum,Black,Rubber,300,2019,65599,4591,3.5,Germany,7
W01325,Hublot,Royal Oak,Heritage,Automatic,Ceramic,Black,NATO,150,2000,134665,2751,3.8,Switzerland,7
W01326,IWC Schaffhausen,Santos,GMT,Manual,Gold,White,NATO,100,2015,32047,4859,4.1,Japan,5
W01327,Rolex,Royal Oak,Aviator,Quartz,Platinum,Silver,Rubber,100,2009,50504,312,4.4,Switzerland,10
W01328,IWC Schaffhausen,Santos,Classic,Quartz,Stainless Steel,Gray,NATO,100,2014,141269,1504,3.8,USA,2
W01329,Cartier,Carrera,Elegance,Manual,Gold,Black,Gold,150,2023,56719,747,4.4,Switzerland,10
W01330,Cartier,Portugieser,Chronograph,Automatic,Stainless Steel,Gray,NATO,100,2014,19048,1664,4.8,USA,3
W01331,Audemars Piguet,Luminor,Professional,Manual,Stainless Steel,Gray,Leather,300,2005,52070,1500,3.6,Italy,5
W01332,Rolex,Portugieser,Professional,Manual,Platinum,Black,NATO,100,2016,96037,419,4.4,Japan,3
W01333,Panerai,Royal Oak,Heritage,Quartz,Stainless Steel,Blue,Gold,200,2012,19068,2277,3.6,Italy,10
W01334,Hublot,Royal Oak,Heritage,Automatic,Ceramic,Black,Gold,500,2000,65983,1801,3.1,USA,2
W01335,Omega,Big Bang,Aviator,Quartz,Gold,Black,Rubber,50,2017,106696,4851,3.2,Switzerland,5
W01336,Rolex,Luminor,Diver,Quartz,Platinum,Green,Stainless Steel,300,2022,61546,1982,4.4,Italy,5
W01337,Omega,Royal Oak,Aviator,Automatic,Platinum,Black,Gold,100,2001,141404,4938,3.3,USA,2
W01338,Rolex,Speedmaster,Sport,Automatic,Stainless Steel,Green,Rubber,200,2002,106404,4285,5.0,Italy,7
W01339,Rolex,Speedmaster,Classic,Automatic,Stainless Steel,Silver,Rubber,150,2010,127055,749,4.1,USA,10
W01340,IWC Schaffhausen,Submariner,Classic,Manual,Titanium,Blue,NATO,300,2024,98678,845,3.6,Switzerland,5
W01341,Rolex,Carrera,GMT,Automatic,Titanium,Gray,NATO,300,2000,90335,793,4.2,Italy,5
W01342,Audemars Piguet,Santos,Professional,Manual,Platinum,Black,Rubber,100,2024,75781,4031,3.2,Japan,3
W01343,Panerai,Portugieser,Tourbillon,Quartz,Platinum,Blue,Leather,150,2005,128522,1322,3.1,Italy,3
W01344,Cartier,Carrera,Aviator,Automatic,Stainless Steel,Gray,Rubber,100,2015,20454,1066,4.1,USA,2
W01345,Breitling,Santos,GMT,Manual,Ceramic,Blue,NATO,200,2014,9254,1779,3.4,Germany,2
W01346,Omega,Santos,Heritage,Manual,Ceramic,Gray,Gold,50,2008,145875,4461,3.1,Switzerland,7
W01347,Cartier,Nautilus,Classic,Manual,Stainless Steel,Gray,Leather,500,2011,134715,1944,4.3,Italy,5
W01348,Breitling,Royal Oak,Heritage,Manual,Titanium,Blue,Stainless Steel,500,2009,25615,2174,3.9,USA,10
W01349,Panerai,Submariner,Aviator,Quartz,Titanium,White,Gold,150,2023,89202,4668,4.0,Japan,7
W01350,Panerai,Royal Oak,Elegance,Automatic,Ceramic,Green,NATO,50,2006,95393,3483,4.5,Switzerland,10
W01351,Omega,Submariner,Heritage,Automatic,Platinum,Gray,Gold,200,2009,111894,4789,4.4,Switzerland,10
W01352,Omega,Carrera,Tourbillon,Automatic,Stainless Steel,Gray,Gold,300,2006,142399,2789,4.6,Japan,5
W01353,Panerai,Big Bang,Classic,Automatic,Platinum,Gray,NATO,200,2005,124381,2656,3.2,Japan,2
W01354,Breitling,Big Bang,Aviator,Automatic,Titanium,Gray,Gold,500,2012,15361,683,3.2,USA,2
W01355,Rolex,Carrera,GMT,Automatic,Ceramic,Blue,Rubber,50,2010,11920,3060,4.2,Italy,2
W01356,Hublot,Luminor,Diver,Manual,Platinum,Gray,Leather,150,2023,77023,3338,4.8,Switzerland,10
W01357,Patek Philippe,Speedmaster,Diver,Automatic,Titanium,Silver,NATO,100,2024,89520,4552,4.5,Germany,7
W01358,Cartier,Santos,Aviator,Manual,Titanium,Black,Leather,50,2007,25907,770,4.4,Japan,2
W01359,IWC Schaffhausen,Submariner,Diver,Quartz,Titanium,Gray,Rubber,150,2024,17946,3567,3.7,Japan,5
W01360,Cartier,Navitimer,Classic,Manual,Platinum,Blue,NATO,50,2004,11586,1126,4.1,Switzerland,3
W01361,IWC Schaffhausen,Royal Oak,Elegance,Quartz,Gold,Gray,Rubber,500,2002,18476,2448,4.4,Japan,3
W01362,Breitling,Carrera,Heritage,Automatic,Ceramic,Blue,Stainless Steel,300,2003,49169,703,4.0,Japan,7
W01363,IWC Schaffhausen,Santos,Tourbillon,Quartz,Titanium,Gray,Stainless Steel,500,2003,86224,3424,3.5,Italy,3
W01364,Omega,Submariner,Chronograph,Quartz,Platinum,Black,Stainless Steel,300,2024,110504,1603,4.4,USA,3
W01365,Hublot,Portugieser,GMT,Manual,Stainless Steel,Gray,Leather,100,2008,27220,1396,4.0,USA,3
W01366,Hublot,Luminor,Classic,Manual,Ceramic,Silver,Stainless Steel,300,2000,45875,1182,3.5,Japan,3
W01367,Omega,Royal Oak,Professional,Quartz,Stainless Steel,Gray,Stainless Steel,200,2014,107730,4884,4.1,Germany,3
W01368,Audemars Piguet,Big Bang,Sport,Quartz,Stainless Steel,Gray,Rubber,500,2012,72182,302,3.7,Japan,2
W01369,Breitling,Carrera,Sport,Automatic,Platinum,Blue,Gold,500,2004,97795,968,3.1,Germany,10
W01370,Audemars Piguet,Big Bang,GMT,Manual,Gold,Blue,Gold,500,2017,12436,3216,3.9,Germany,5
W01371,Audemars Piguet,Submariner,Classic,Quartz,Platinum,Gray,Stainless Steel,100,2004,11891,3565,4.9,Germany,5
W01372,Cartier,Big Bang,Aviator,Manual,Platinum,Silver,Gold,500,2010,49744,2286,3.5,Germany,5
W01373,Panerai,Royal Oak,Heritage,Automatic,Ceramic,Blue,Stainless Steel,50,2020,107453,4802,3.9,Switzerland,3
W01374,Cartier,Speedmaster,Aviator,Automatic,Platinum,Silver,Stainless Steel,500,2002,109873,2221,4.6,Japan,7
W01375,Panerai,Santos,Aviator,Quartz,Ceramic,Blue,Leather,200,2003,50138,3980,4.9,Switzerland,10
W01376,Patek Philippe,Speedmaster,Professional,Automatic,Titanium,Black,NATO,150,2006,117238,1850,3.1,Germany,5
W01377,IWC Schaffhausen,Carrera,Diver,Quartz,Ceramic,Silver,Gold,50,2003,31109,4305,4.5,Italy,5
W01378,Panerai,Speedmaster,Sport,Manual,Platinum,Black,Stainless Steel,500,2002,11983,1430,3.6,USA,2
W01379,Omega,Nautilus,Chronograph,Manual,Titanium,Black,Gold,500,2009,14041,1321,3.2,Japan,5
W01380,Cartier,Santos,Chronograph,Quartz,Titanium,Blue,Leather,500,2019,118889,4453,4.5,Japan,10
W01381,Breitling,Submariner,Heritage,Quartz,Gold,Silver,Leather,300,2010,9387,1535,3.9,Switzerland,7
W01382,IWC Schaffhausen,Santos,Sport,Quartz,Platinum,White,Stainless Steel,50,2017,147031,999,3.4,Germany,2
W01383,Patek Philippe,Nautilus,Professional,Manual,Stainless Steel,Black,Gold,300,2000,136844,4167,4.4,Germany,10
W01384,Panerai,Navitimer,GMT,Manual,Platinum,Black,Gold,200,2020,94842,2969,3.4,Switzerland,5
W01385,Patek Philippe,Speedmaster,Classic,Automatic,Stainless Steel,Black,Gold,500,2008,69407,862,4.3,Japan,2
W01386,Breitling,Santos,Aviator,Automatic,Gold,Blue,Leather,200,2024,14279,333,3.7,Switzerland,7
W01387,Audemars Piguet,Big Bang,Aviator,Manual,Platinum,Blue,Rubber,200,2016,126326,4212,3.5,USA,10
W01388,Hublot,Submariner,Tourbillon,Manual,Gold,Black,Rubber,500,2011,145267,543,3.1,Japan,7
W01389,Breitling,Portugieser,GMT,Quartz,Stainless Steel,Gray,Gold,100,2000,37408,3671,3.3,Germany,7
W01390,Tag Heuer,Carrera,Tourbillon,Manual,Ceramic,Blue,Gold,300,2023,111837,1688,4.9,Italy,3
W01391,Breitling,Carrera,Tourbillon,Manual,Platinum,Blue,NATO,50,2022,53352,55,3.9,Italy,10
W01392,Patek Philippe,Carrera,Diver,Automatic,Titanium,Blue,Stainless Steel,500,2006,105228,1727,4.7,Japan,5
W01393,Omega,Santos,Chronograph,Automatic,Titanium,Green,Leather,50,2013,124046,1541,4.5,Japan,2
W01394,Cartier,Speedmaster,Tourbillon,Quartz,Gold,Silver,NATO,50,2008,81549,3428,4.4,Germany,10
W01395,Omega,Santos,Aviator,Automatic,Ceramic,Blue,Gold,100,2011,22889,4123,4.5,Italy,10
W01396,Patek Philippe,Royal Oak,Sport,Quartz,Titanium,Green,Rubber,100,2020,148033,2174,3.3,Switzerland,2
W01397,Cartier,Big Bang,Sport,Manual,Titanium,Green,Rubber,300,2007,43097,4701,3.5,Switzerland,10
W01398,Tag Heuer,Portugieser,Diver,Manual,Platinum,Blue,NATO,100,2006,118613,2847,4.6,Switzerland,10
W01399,Hublot,Portugieser,Sport,Quartz,Titanium,Gray,Rubber,500,2013,70065,1118,4.3,Switzerland,2
W01400,IWC Schaffhausen,Big Bang,Aviator,Automatic,Stainless Steel,Green,Rubber,200,2001,49253,3492,4.6,Italy,10
W01401,Patek Philippe,Nautilus,Chronograph,Automatic,Gold,White,Stainless Steel,50,2001,117941,506,4.4,Italy,2
W01402,Panerai,Luminor,Chronograph,Manual,Titanium,Green,Gold,200,2019,71612,1697,4.6,Germany,2
W01403,Patek Philippe,Royal Oak,Chronograph,Automatic,Platinum,Silver,NATO,100,2016,30484,1847,4.2,Japan,5
W01404,Patek Philippe,Submariner,Classic,Quartz,Stainless Steel,Green,Leather,50,2009,42348,397,4.6,Italy,10
W01405,Cartier,Portugieser,GMT,Manual,Titanium,Blue,Leather,150,2020,26906,1464,3.6,Italy,5
W01406,Rolex,Carrera,Classic,Automatic,Gold,Gray,Gold,200,2004,73004,2308,3.1,Japan,5
W01407,Breitling,Santos,Classic,Manual,Gold,Black,Leather,150,2000,16353,2448,3.4,USA,5
W01408,Rolex,Nautilus,Classic,Manual,Gold,White,Rubber,300,2004,102882,1120,3.3,Switzerland,3
W01409,Tag Heuer,Luminor,Sport,Automatic,Titanium,Green,Stainless Steel,500,2003,40595,1565,3.9,Italy,7
W01410,Panerai,Big Bang,Elegance,Quartz,Stainless Steel,Gray,NATO,200,2011,78199,4562,4.8,Italy,10
W01411,Hublot,Navitimer,Sport,Automatic,Ceramic,White,NATO,50,2013,62688,583,3.6,Switzerland,5
W01412,Audemars Piguet,Submariner,Elegance,Automatic,Gold,Silver,Rubber,50,2010,132503,2676,4.0,Italy,3
W01413,Tag Heuer,Luminor,Sport,Automatic,Stainless Steel,Green,Gold,500,2020,138485,4898,4.6,Japan,3
W01414,Audemars Piguet,Carrera,Aviator,Automatic,Platinum,Green,Stainless Steel,150,2003,39191,1790,4.7,Italy,10
W01415,Audemars Piguet,Luminor,GMT,Automatic,Platinum,White,Leather,50,2024,44106,537,3.6,Germany,10
W01416,Hublot,Portugieser,Professional,Automatic,Stainless Steel,Green,NATO,500,2008,77693,126,4.0,Italy,7
W01417,Omega,Santos,Professional,Quartz,Platinum,Green,NATO,200,2002,112479,3133,3.5,Switzerland,7
W01418,Rolex,Big Bang,Classic,Manual,Platinum,Black,Gold,100,2002,105585,2102,3.8,Japan,3
W01419,Patek Philippe,Luminor,Professional,Quartz,Gold,White,Stainless Steel,100,2002,84661,2814,3.8,Italy,2
W01420,IWC Schaffhausen,Submariner,GMT,Automatic,Titanium,Blue,Leather,500,2006,107877,2536,3.1,USA,5
W01421,Audemars Piguet,Luminor,GMT,Quartz,Titanium,Blue,NATO,50,2000,106296,2736,3.1,Japan,10
W01422,Panerai,Navitimer,Heritage,Manual,Titanium,Silver,NATO,300,2012,131356,1917,4.2,Japan,10
W01423,Tag Heuer,Nautilus,Diver,Quartz,Titanium,Black,Leather,200,2003,58387,2939,3.3,USA,7
W01424,Omega,Portugieser,GMT,Automatic,Stainless Steel,White,Stainless Steel,300,2024,138669,1600,3.3,Italy,5
W01425,Audemars Piguet,Santos,Diver,Manual,Gold,White,Stainless Steel,150,2011,139477,1651,3.7,Germany,10
W01426,Omega,Carrera,Professional,Automatic,Stainless Steel,Black,Stainless Steel,500,2007,131097,2391,3.5,Switzerland,7
W01427,Omega,Big Bang,Diver,Automatic,Platinum,Black,NATO,50,2018,22058,2322,4.5,Japan,2
W01428,Audemars Piguet,Big Bang,Elegance,Manual,Gold,Silver,Rubber,500,2023,119640,4243,4.3,Germany,5
W01429,Cartier,Nautilus,Aviator,Manual,Ceramic,Blue,NATO,150,2005,30419,1376,4.9,Switzerland,5
W01430,Breitling,Speedmaster,Diver,Automatic,Titanium,Gray,Gold,300,2009,104600,1803,3.8,Switzerland,7
W01431,Panerai,Speedmaster,Aviator,Quartz,Platinum,White,Gold,200,2012,53088,801,3.1,Italy,7
W01432,Patek Philippe,Carrera,Classic,Manual,Titanium,Gray,NATO,300,2002,109245,4142,4.7,Germany,3
W01433,Patek Philippe,Luminor,Professional,Quartz,Titanium,Black,NATO,100,2008,121494,3737,3.2,Japan,10
W01434,Panerai,Navitimer,Aviator,Quartz,Titanium,White,Leather,300,2009,135399,4415,3.5,Japan,2
W01435,Cartier,Big Bang,Tourbillon,Manual,Ceramic,Blue,Stainless Steel,300,2012,21768,2089,4.3,Italy,7
W01436,Patek Philippe,Luminor,Classic,Quartz,Platinum,White,Leather,300,2015,75889,1728,3.9,Japan,3
W01437,Omega,Big Bang,Aviator,Manual,Titanium,Gray,Gold,300,2022,9996,1236,4.4,Switzerland,10
W01438,Hublot,Big Bang,Heritage,Manual,Titanium,White,Gold,200,2007,39369,3280,3.4,Italy,5
W01439,Tag Heuer,Luminor,Diver,Manual,Gold,Black,Rubber,50,2010,102789,1786,4.2,Switzerland,5
W01440,Rolex,Nautilus,Heritage,Manual,Titanium,Black,Stainless Steel,200,2001,122104,4132,3.9,Switzerland,3
W01441,Patek Philippe,Speedmaster,GMT,Quartz,Gold,Black,Stainless Steel,500,2018,142222,1879,4.2,USA,2
W01442,Panerai,Royal Oak,Elegance,Quartz,Platinum,Blue,Gold,150,2022,31900,2480,4.8,USA,10
W01443,Hublot,Submariner,Classic,Manual,Platinum,Green,Leather,100,2001,127771,4360,4.1,Italy,3
W01444,Audemars Piguet,Nautilus,Chronograph,Manual,Platinum,Blue,NATO,50,2005,78920,4938,4.5,Switzerland,5
W01445,Breitling,Portugieser,Chronograph,Manual,Gold,Black,Stainless Steel,500,2015,41447,4262,4.5,Italy,7
W01446,Panerai,Navitimer,Aviator,Manual,Ceramic,Silver,NATO,500,2015,10577,3513,4.3,USA,5
W01447,Omega,Navitimer,Diver,Automatic,Ceramic,White,Gold,100,2006,9342,4569,4.0,Italy,2
W01448,Breitling,Submariner,Professional,Quartz,Titanium,White,Rubber,100,2010,136624,4919,3.0,Germany,5
W01449,Tag Heuer,Navitimer,Chronograph,Quartz,Platinum,Gray,Gold,50,2015,12113,4226,3.2,Italy,2
W01450,Tag Heuer,Luminor,Professional,Manual,Stainless Steel,White,NATO,500,2005,104607,2705,4.1,Germany,5
W01451,Cartier,Navitimer,Chronograph,Automatic,Titanium,Gray,Gold,500,2004,49939,1260,3.1,Italy,5
W01452,IWC Schaffhausen,Royal Oak,Classic,Automatic,Ceramic,White,Stainless Steel,50,2008,37676,183,3.1,Germany,2
W01453,Cartier,Navitimer,Chronograph,Automatic,Ceramic,Silver,NATO,500,2002,50810,3838,3.3,Germany,2
W01454,Hublot,Big Bang,GMT,Manual,Platinum,Gray,NATO,150,2020,120633,636,3.5,Germany,2
W01455,Breitling,Nautilus,Sport,Automatic,Gold,Black,Rubber,200,2020,111076,2959,5.0,Germany,5
W01456,IWC Schaffhausen,Luminor,Aviator,Manual,Titanium,Green,Stainless Steel,50,2007,54155,264,3.2,Japan,2
W01457,Audemars Piguet,Speedmaster,Elegance,Automatic,Gold,White,Leather,500,2007,94428,2412,3.5,Japan,10
W01458,Omega,Navitimer,Chronograph,Manual,Ceramic,Gray,Rubber,150,2016,43021,2214,4.4,Italy,7
W01459,Breitling,Carrera,Diver,Manual,Platinum,Green,Stainless Steel,300,2005,49964,367,4.4,USA,3
W01460,Cartier,Carrera,Elegance,Quartz,Ceramic,Gray,Leather,50,2011,26459,4109,4.7,Switzerland,5
W01461,Rolex,Carrera,Professional,Manual,Platinum,Blue,NATO,200,2005,95156,120,4.2,Japan,2
W01462,IWC Schaffhausen,Navitimer,Heritage,Automatic,Stainless Steel,Blue,Rubber,300,2014,103753,4752,3.5,Germany,2
W01463,IWC Schaffhausen,Portugieser,GMT,Quartz,Gold,White,NATO,300,2010,114446,3362,3.5,Japan,10
W01464,Omega,Big Bang,Tourbillon,Automatic,Titanium,Black,NATO,300,2009,5310,3484,4.7,Germany,5
W01465,Patek Philippe,Santos,Tourbillon,Manual,Platinum,Silver,NATO,300,2001,92311,1095,3.2,USA,3
W01466,Tag Heuer,Navitimer,Elegance,Quartz,Stainless Steel,Gray,Stainless Steel,100,2020,55654,2135,4.0,Japan,5
W01467,Tag Heuer,Portugieser,Heritage,Manual,Stainless Steel,White,Leather,200,2005,62594,703,4.0,Switzerland,7
W01468,Rolex,Santos,Diver,Manual,Gold,Blue,Stainless Steel,150,2018,70790,1847,4.5,Switzerland,5
W01469,Hublot,Submariner,Elegance,Automatic,Platinum,Blue,NATO,50,2016,21734,4383,5.0,Japan,3
W01470,Hublot,Royal Oak,Professional,Automatic,Titanium,Gray,Rubber,150,2008,52187,4014,4.0,Japan,7
W01471,Audemars Piguet,Big Bang,Classic,Automatic,Titanium,Gray,NATO,100,2001,37100,4034,4.6,Switzerland,7
W01472,Breitling,Navitimer,Elegance,Quartz,Titanium,Gray,Leather,300,2003,16386,3141,4.7,USA,3
W01473,Panerai,Nautilus,Tourbillon,Automatic,Ceramic,Green,Stainless Steel,500,2024,66324,1899,3.1,Italy,10
W01474,Patek Philippe,Luminor,Sport,Manual,Ceramic,Silver,Leather,50,2008,106682,3619,4.3,Japan,2
W01475,Cartier,Nautilus,Tourbillon,Quartz,Platinum,Gray,Stainless Steel,200,2007,98344,3238,4.8,Japan,10
W01476,Panerai,Nautilus,Heritage,Automatic,Titanium,Gray,Leather,50,2003,15754,4812,4.4,Switzerland,7
W01477,Panerai,Submariner,Professional,Automatic,Stainless Steel,White,Leather,50,2000,51820,3609,4.5,Switzerland,3
W01478,IWC Schaffhausen,Luminor,Diver,Automatic,Titanium,Black,Stainless Steel,150,2010,80323,566,4.6,Switzerland,10
W01479,Rolex,Submariner,GMT,Manual,Platinum,Green,Stainless Steel,500,2010,85338,4210,3.0,Switzerland,10
W01480,Tag Heuer,Santos,Aviator,Automatic,Titanium,Silver,Stainless Steel,300,2006,96819,4802,4.9,Japan,2
